station,june_ratio,aug_ratio,cat0.0005g0.20s,cat0.0005g0.25s,glacier_prop,glacier_Area,temp_change,snow20,snow40,ice20,ice40,air_anom_mean,air_anom_max,surface_anom_mean,surface_anom_max
08LB038,1.5188979043131114,0.6557089559980586,NA,"no glacier, low snow",0.00359594515685241,978897.161,9.93000030517578,0.27584517393434593,0.2023517883390495,1,1,13.552255630493164,17.828506469726563,7.229558944702148,10.14670181274414
08LB047,1.6215544477989188,0.8589367894229485,"glacier, high snow","glacier, low snow",0.04060632908672355,182210011.346,10.390003204345703,0.2700849605008198,0.20727381129825606,0.9977561705310396,0.9947643979057592,13.811981201171877,18.388233184814453,9.688474655151367,12.625617980957031
08LB064,1.3245430927029989,0.8399207206451412,"glacier, low snow","glacier, low snow",0.01824671726550628,357854022.369,10.670001983642578,0.1520420513884566,0.11483210568177889,0.998491135420596,0.995850622406639,14.02481746673584,18.95231819152832,9.840815544128418,15.970815658569336
08LC002,0.9114163016577661,0.5812089466568273,"no glacier, low snow","no glacier, low snow",0.0016285228120719519,7692420.104,6.739997863769531,0.06838634031950755,0.03690458742488641,0.9824561403508771,0.9649122807017544,12.197529792785645,15.417530059814451,9.822365760803224,14.29986572265625
08LC003,1.06985287090398,0.625310641972911,"no glacier, low snow","no glacier, low snow",0.0036710795880782973,7357522.312,7.0500030517578125,0.10364087712039718,0.05881947317611364,0.9814814814814815,0.9629629629629629,12.555213928222656,15.90146541595459,11.506360054016112,15.414931297302246
08LC018,1.1227382994859447,0.5685071533300653,"glacier, low snow","glacier, low snow",0.006503997456791829,7357522.312,7.499998092651367,0.1763767938182264,0.10302955967128664,0.9814814814814815,0.9629629629629629,12.355670928955078,15.9669189453125,10.994403839111328,15.414403915405272
08LD001,1.0277761309065039,0.8229363179409708,"glacier, low snow","glacier, low snow",0.010592535715310764,33951517.865,9.240001678466797,0.11335471011352803,0.08141953375509142,0.991701244813278,0.979253112033195,13.318353652954102,17.4333553314209,9.82175064086914,15.01675033569336
08LE024,1.302664447476929,0.6655251107742545,"glacier, low snow","glacier, low snow",0.009192770355356717,8570651.747,6.020000457763672,0.23267326732673269,0.15885264997087944,1,0.9692307692307692,11.932988166809082,14.795488357543944,8.77170467376709,13.588848114013672
08LE027,1.3556581997517707,0.6998387470732956,"glacier, high snow","glacier, high snow",0.017865013045928125,14382223.079,6.819999694824219,0.32908813041263374,0.26490066225165565,1,1,12.141738891601564,15.322986602783203,10.60390281677246,13.997236251831056
08LE031,0.9825181177705554,0.7793117716019584,"no glacier, low snow","no glacier, low snow",0.004134629432142876,65408855.482,9.049999237060549,0.08455122201212292,0.05603760581052185,0.9935897435897436,0.9807692307692307,13.162683486938477,17.181434631347656,11.058871269226074,17.330299377441406
08LF051,1.0766026186022786,0.7699612218746678,"glacier, low snow","glacier, low snow",0.007637742880368392,423262877.776,11.380001068115234,0.07903160172300852,0.05711683903368601,0.997755690926579,0.9935876883616543,13.59728717803955,19.507286071777344,12.678841590881348,18.505508422851563
08MA001,1.5917623082698702,0.9469715202567187,"glacier, low snow","glacier, low snow",0.045911570849874656,315703114.92,10.470001220703123,0.18942413620430645,0.12963445167751628,0.989826197541331,0.963543874523103,12.835487365722656,17.85548973083496,10.003464698791504,14.76846408843994
08MA002,1.389484210578766,0.9281533578455603,"glacier, high snow","glacier, low snow",0.0709329977737581,151366032.974,11.119998931884766,0.31364037170182457,0.21515295394424472,0.9920494699646644,0.9690812720848057,13.980944633483888,19.202194213867188,10.21678352355957,15.611069679260254
08MA003,2.028136196524892,0.8353973940613735,"glacier, high snow","glacier, high snow",0.1038383716420732,158174707.614,11.900001525878906,0.40740075444584156,0.2862403448895276,0.9889737065309584,0.9677692960135709,13.159055709838867,18.93405532836914,10.11367416381836,15.511174201965332
08MB006,1.5741139737450076,0.876403439734602,"glacier, low snow","glacier, low snow",0.00629461066289226,6363088.271,11.959999084472656,0.03862032227993075,0.01851111998934612,0.92,0.78,12.3118896484375,17.979389190673828,11.460372924804688,17.80323028564453
08MB007,2.198407330665452,0.880824197406212,"glacier, low snow","glacier, low snow",0.020960373353902887,4104820.124,13.190000534057615,0.15453296703296704,0.0782967032967033,0.9354838709677419,0.9032258064516129,12.48557949066162,18.833080291748047,9.544508934020996,15.449509620666504
08MC018,1.4186470878684443,0.9130994703818022,"glacier, low snow","glacier, low snow",0.007104275969144057,812422272.606,10.539999008178713,0.07936032465796031,0.05612193954668623,0.9936471738068089,0.9835478090894283,12.283506393432615,17.69100570678711,6.417380332946777,11.017380714416504
08ME002,1.999953761959089,0.8797402192870099,"no glacier, low snow","no glacier, low snow",0.004388375783717934,3884716.756,11.459999084472656,0.2226701814234765,0.13273375717165453,1,0.9411764705882353,14.11140251159668,19.857654571533203,8.210746765136719,15.79324722290039
08ME003,1.3572706065952562,1.0073886998957797,"glacier, low snow","glacier, low snow",0.007502714834440597,7640645.692,11.30999755859375,0.17157204631050355,0.10350118566048264,1,1,14.067590713500977,19.781341552734375,7.915309906005859,12.025310516357422
08ME023,2.066291671349212,1.0929186508653346,"glacier, high snow","glacier, high snow",0.5765972087151658,83244357.147,12.779998779296877,0.814218009478673,0.7535545023696683,0.9849246231155779,0.9631490787269682,14.388049125671388,20.761798858642575,7.2286696434021,11.016169548034668
08ME025,1.4969829718522685,0.7627951161146106,"no glacier, low snow","no glacier, low snow",4.942564277464084e-4,287027.678,11.320001602172852,0.07877512856474989,0.029453015427769985,1,1,13.134481430053713,18.87198257446289,10.525124549865724,17.232624053955078
08ME027,1.8340383877206687,0.7249955969695562,"glacier, high snow","glacier, high snow",0.06750127834730331,21042642.27,12.520000457763672,0.5061619718309859,0.3789612676056338,1,0.9935064935064936,15.426097869873049,21.81734848022461,8.92471694946289,14.499716758728027
08ME028,1.788833641917756,1.1435021443720568,"glacier, high snow","glacier, high snow",0.2526442793520988,178971093.108,11.370000839233398,0.6398067632850242,0.558647342995169,0.9908606245239908,0.9748667174409749,14.462133407592772,20.28463554382324,9.11847686767578,12.65347671508789
08MF005,1.2448487985506957,0.8549875164750383,"glacier, low snow","glacier, low snow",0.008550511944613277,1852375672.862,9.8899993896484375,0.07974448883573454,0.05577566065471187,0.9936983920034768,0.9806605823554976,12.122530937194824,19.266279220581055,12.629132270812988,16.245132446289063
08MF040,1.3754621690083229,0.9003791022678839,"glacier, low snow","glacier, low snow",0.008898682419884207,1372462703.261,10.870002746582031,0.0773792742961684,0.05425855073457269,0.9922299922299922,0.9762043512043512,13.855304718017578,19.564056396484375,11.822866439819336,17.322866439819336
08MF065,1.6079021418364692,0.6159695786526025,"glacier, high snow","glacier, high snow",0.016853488502194196,12002215.481,10.56999969482422,0.429858934169279,0.31563479623824453,1,1,13.067622184753418,19.50887107849121,8.777107238769531,14.99960708618164
08MG005,1.9979424328495068,0.8944304125874659,"glacier, high snow","glacier, high snow",0.1752357626346464,367665375.295,10.279998779296877,0.5217533743939196,0.4494168523129341,0.9977628635346756,0.9891871737509321,13.656494140625,19.64024353027344,6.528461933135986,10.83346176147461
08MG025,1.8856994123499136,1.0668426294728572,"glacier, high snow","glacier, low snow",0.12474141450495102,4037416.786,10.189998626708984,0.3717948717948718,0.24786324786324787,1,1,13.577133178710936,19.52713203430176,8.072854042053223,13.622854232788086
08MG026,2.5932079019646737,0.8322659430480863,"glacier, high snow","glacier, high snow",0.05879057415810864,5273753.499,11.060001373291016,0.4453004622496148,0.325115562403698,1,1,13.068110466003418,19.39061164855957,8.205499649047852,14.859785079956056
08MH001,1.2245405377682308,0.6926005478786451,"glacier, low snow","glacier, low snow",0.008946044691906543,11021257.994,9.9199981689453125,0.2270101663585952,0.1416358595194085,1,0.9878048780487805,10.99289608001709,18.861644744873047,12.028831481933594,14.564831733703612
08MH002,1.0188442380509828,0.9976179608000529,"no glacier, low snow","no glacier, low snow",6.857088459260497e-4,163187.31,9.829998016357422,0.03315571343990527,0.021314387211367674,0,0,9.712865829467772,17.17786407470703,7.993495464324951,12.426828384399414
08MH005,0.9387862958524076,0.9384231471714288,"no glacier, low snow","no glacier, low snow",4.456740283614462e-6,1040.581,10.280000686645508,0.0068322981366459624,0.0018633540372670807,0.6666666666666666,0.6666666666666666,10.537927627563477,18.67417907714844,9.84998607635498,12.197985649108888
08MH056,1.5099685738920317,0.6117608734117667,"glacier, high snow","glacier, low snow",0.01237162824180472,1984118.846,9.6399993896484375,0.3051890941072999,0.21899736147757257,1,1,11.424360275268556,19.026859283447266,12.188685417175291,15.004685401916504
08MH103,1.3192182184987042,0.7014837532385014,"glacier, low snow","glacier, low snow",0.012920213363132114,8400010.14,9.69000244140625,0.2882882882882883,0.17798286090969018,1,0.984375,11.463720321655272,18.919971466064453,12.203021049499512,15.447021484375
08MH141,1.3656679527854707,0.35388576408733086,"no glacier, low snow","no glacier, low snow",0.0031085259490749874,163187.31,11.920000076293944,0.0862533692722372,0.05929919137466307,0,0,12.228109359741213,21.924360275268555,11.591500282287598,15.947500228881836
08MH147,1.542899848308491,0.7635525118158848,"glacier, high snow","glacier, high snow",0.09193188069886304,26632488.457,10.329998016357422,0.4975562072336266,0.42473118279569894,1,0.984375,12.255578994750977,19.993078231811523,10.941521644592283,14.017521858215332
08NA002,1.4056709572669601,0.90154708976955,"glacier, low snow","glacier, low snow",0.020968635776952817,139728301.849,7.55999755859375,0.1811326182550446,0.12123453745941726,0.9980237154150198,0.9782608695652174,11.018048286437988,15.39679718017578,8.974344253540039,11.731487274169922
08NA006,1.868870323931091,0.917034179026643,"glacier, low snow","glacier, low snow",0.035480885000351604,65497081.299,7.489999771118164,0.25885538641686184,0.16935011709601874,1,0.9936842105263158,10.98390293121338,15.296401977539064,8.621145248413086,11.101144790649414
08NA011,1.8497819520420096,0.9612371630087078,"glacier, high snow","glacier, low snow",0.03883096575642671,56585840.194,8.509998321533203,0.3400635632828566,0.24705552439708356,0.9975550122249389,0.9853300733496333,11.412836074829102,16.14783477783203,8.484355926513672,11.984355926513672
08NB005,1.539554376909052,0.913671015379183,"glacier, low snow","glacier, low snow",0.025041082972807015,242792871.949,8.240001678466797,0.2043045519723339,0.13675598166840047,0.9988700564971752,0.9853107344632769,11.833842277526855,16.073843002319336,9.490671157836914,11.973527908325195
08NB012,2.067641145593231,0.9389524012984451,"glacier, high snow","glacier, high snow",0.06394735090623105,37567488.919,8.049999237060547,0.3988081595232638,0.293605317442127,1,0.9964664310954063,11.459969520568848,15.788719177246094,7.947455406188965,10.830312728881836
08NB014,1.9233892024238277,0.9845305397229243,"glacier, high snow","glacier, high snow",0.11286880436479356,48405995.08,8.680002212524414,0.6186708860759493,0.5272151898734178,1,1,12.41292667388916,16.600427627563477,9.007112503051758,11.3328275680542
08NB016,1.105160290341828,0.587459802124988,"no glacier, low snow","no glacier, low snow",0.001466766370113,118117.462,8.809999465942383,0.2353923205342237,0.14524207011686144,1,1,12.228109359741213,16.6306095123291,8.759888648986816,11.534174919128418
08NC004,2.2083936428483026,1.0721024051089587,"glacier, high snow","glacier, high snow",0.1771327990813572,54004357.348,11.579999923706056,0.5622576475657044,0.4808272296423955,0.9759615384615384,0.96875,14.554603576660156,19.152103424072266,7.231032848358154,11.758532524108888
08ND012,1.7909953489138961,0.8578647559912668,"glacier, high snow","glacier, high snow",0.04721743570979881,44104105.814,7.860000610351563,0.3960887332165791,0.3104203152364273,1,1,12.336463928222656,16.030214309692383,7.133609771728516,10.067895889282228
08ND013,1.8183991294575166,0.7523524101725693,"glacier, high snow","glacier, high snow",0.048961525303891175,56280705.955,6.090000152587891,0.449165581725648,0.3542431056929814,1,0.9927007299270073,11.425854682922363,14.698355674743652,9.022424697875977,11.502424240112305
08NE049,0.9380022057665038,1.0051081561062547,"glacier, low snow","glacier, low snow",0.020153956360282572,1761591165.699,8.39999771118164,0.16135736070889095,0.11694904926381686,0.9968224443927769,0.9866697667209177,13.706097602844238,17.222347259521484,9.401860237121582,13.334360122680664
08NF001,0.9453301816365878,0.7097782641327308,"no glacier, low snow","no glacier, low snow",4.337540521410775e-4,180556.181,9.959999084472656,0.06747066492829204,0.028357235984354627,1,0,13.227988243103027,17.689237594604492,9.26348114013672,13.2559814453125
08NG002,0.779305098706753,0.8671284131332266,"no glacier, low snow","no glacier, low snow",5.130572461367217e-4,779325.022,7.319999694824219,0.007258360896729143,0.0012862918044836457,0.7142857142857143,0.42857142857142855,11.818902969360352,15.187652587890623,10.36663055419922,16.246631622314453
08NG065,0.9955888839876489,0.8146662789816373,"no glacier, low snow","no glacier, low snow",0.0023265240101217393,26684385.531,7.040000915527344,0.05552683155578535,0.024132167806942658,0.9950738916256158,0.9458128078817734,12.198628425598145,15.60237979888916,8.865400314331055,12.700400352478027
08NH005,1.037436981848511,0.7625667141058148,"no glacier, low snow","no glacier, low snow",0.0036601433525532442,1616205.938,8.420001983642578,0.15338770388958595,0.07559598494353827,1,1,12.497621536254885,16.698871612548828,9.302790641784668,13.73529052734375
08NH007,1.429155355211877,0.71777699238778,"glacier, low snow","glacier, low snow",0.008855289229838751,14545054.598,8.259998321533203,0.28285641934667005,0.18679834557271882,1,0.98,11.937226295471191,16.418474197387695,9.653704643249512,13.019418716430664
08NH118,1.4720592035533835,0.9210964408275806,"glacier, high snow","glacier, high snow",0.038404993224416824,156713960.171,8.3300018310546875,0.3622429778644497,0.2626501077696808,1,0.994579945799458,11.702104568481444,16.11335563659668,8.33041000366211,10.950409889221191
08NH119,1.7305966238798174,0.8516241954043927,"glacier, high snow","glacier, high snow",0.06382383616437169,83884116.756,7.360000610351563,0.48935944944415033,0.37776601376389624,1,0.9982788296041308,11.195700645446776,15.52195167541504,8.609820365905762,12.666962623596191
08NH132,1.1298771307055397,0.7647854673045721,"glacier, low snow","glacier, low snow",0.013348300586167053,1231953.526,9.759998321533203,0.24661654135338346,0.16390977443609023,1,1,12.691707611083984,17.279205322265625,12.72622299194336,17.44622230529785
08NH138,1.151942636412865,0.6258817859395588,"glacier, low snow","glacier, low snow",0.016850196355151177,133870.992,7.629999160766602,0.2982456140350877,0.15789473684210525,1,1,12.251401901245115,16.282651901245117,8.239945411682129,10.94280242919922
08NJ013,0.8604817653499537,0.6712247361760557,"no glacier, low snow","no glacier, low snow",7.678526729387182e-4,2557302.236,8.039997100830078,0.08715074381558431,0.04117324792448059,1,0.9523809523809523,13.400121688842772,16.95012092590332,9.930407524108888,13.597908020019531
08NK002,0.861902079618119,0.987505378702725,"no glacier, low snow","no glacier, low snow",0.0033390644149767627,10328806.29,7.090000152587891,0.02004978501923512,0.008010862186014935,0.8873239436619719,0.8169014084507042,11.288110733032228,14.50811004638672,8.407267570495605,10.71869659423828
08NK016,0.8131571867984747,0.9399754788322069,"glacier, low snow","glacier, low snow",0.005446480206437875,10045907.142,6.630001068115234,0.029094181163767247,0.01297240551889622,0.9130434782608695,0.8405797101449275,10.990488052368164,14.226738929748535,6.746650218963623,10.15665054321289
08NL007,1.030443209970301,0.7562812536984307,"no glacier, low snow","no glacier, low snow",2.2748972511550162e-4,411936.297,10.529998779296877,0.02193869612571962,0.004512214096779213,1,0,13.153535842895508,18.482284545898438,10.41770839691162,14.714851379394531
08NL038,0.9881577260400675,0.7694016891468046,"no glacier, low snow","no glacier, low snow",7.38452361920427e-5,411936.297,10.669998168945313,0.01157215653789191,0.003037377312548636,1,0,13.021188735961914,17.94493865966797,9.530488014221191,14.88298797607422
08NL069,0.9834871379811267,0.635039844922623,"no glacier, low snow","no glacier, low snow",4.3726165257360636e-4,247405.89,11.029998779296877,0.03594608087868198,0.005991013479780329,1,0,12.86713409423828,18.42213249206543,10.517282485961914,14.980138778686523
08NL070,0.9641138978082382,0.8501130276083975,"no glacier, low snow","no glacier, low snow",4.031802342736758e-4,164530.407,11.129997253417969,0.04116222760290557,0.01176063645797302,1,0,12.802804946899414,18.559053421020508,10.601377487182615,14.898520469665527
10BE001,1.5338331492651431,1.0707065993992593,"no glacier, low snow","no glacier, low snow",0.0016383974357252393,170974700.746,7.55000114440918,0.02984564376001085,0.012225426690593696,0.9447791164658634,0.8765060240963856,5.9506402015686035,12.278141975402832,6.126100063323975,8.270099639892578
10BE004,1.595596818120726,1.0129121329176298,"no glacier, low snow","no glacier, low snow",0.004475634122157027,11379058.912,8.200000762939453,0.10594233632630962,0.040382619681451064,0.9565217391304348,0.8115942028985508,7.631829261779785,12.968080520629885,11.137269973754885,14.98126983642578
10CB001,1.2211460855244718,0.7640898081315648,"no glacier, low snow","no glacier, low snow",0.0010040652297449964,2193525.45,9.729999542236328,0.046221648930452545,0.019509835536923575,1,1,10.566829681396484,18.166828155517575,11.835265159606934,15.548598289489746
10CD001,1.1831521121815722,1.096041806601594,"glacier, low snow","glacier, low snow",0.006503272335009797,131872359.498,7.149999618530273,0.040688326053985015,0.024386767171089393,0.995260663507109,0.9502369668246445,7.26722526550293,12.979723930358888,7.813481330871582,9.453481674194336
10EA003,0.9955489294893493,1.005833654923894,"glacier, low snow","glacier, low snow",0.0061072185859600125,52308400.403,6.44000244140625,0.02655930628677609,0.014766181480334468,0.8993055555555556,0.7847222222222222,5.663963317871094,11.103964805603027,9.06867504119873,12.745342254638672
10ED001,1.3633140645843598,1.0817182420527582,"no glacier, low snow","no glacier, low snow",0.001835417652207451,401604757.013,7.379999160766602,0.02115354226470105,0.009305528375477861,0.9717842323651452,0.9058091286307054,6.429542541503906,13.428292274475098,4.835415840148926,8.07208251953125
10ED002,1.4707117793202367,1.1045374523458757,"no glacier, low snow","no glacier, low snow",0.002746689967573783,753044384.67,7.670001983642578,0.02418559327457672,0.011499862708543657,0.940174176448315,0.8616054524801212,5.062591552734375,11.210092544555664,6.416139125823975,11.160139083862305
10GC001,1.4453615646868831,1.379408106680527,"no glacier, low snow","no glacier, low snow",0.0010309275769185631,1339849530.805,7.430000305175781,0.017263280082533933,0.009361161874045289,0.9617509119332986,0.9070349140177175,5.031950950622559,11.090702056884766,4.557528972625732,6.889528751373291
10HA004,1.2776685322442394,1.3436422094776483,"no glacier, low snow","no glacier, low snow",7.548871873718895e-4,8226025.434,4.479999542236328,0.07778453268486225,0.01820625219978882,1,0.7692307692307693,4.7298784255981445,8.363628387451172,1.372559666633606,7.558273792266846
10HB005,0.7600172339508833,0.6469584569732938,"no glacier, low snow","no glacier, low snow",0.0018505771555734857,28573216.45,3.190000534057617,0.03607188785596837,0.011817094159271652,0.6836363636363636,0.52,4.675975322723389,7.577225208282471,3.957321882247925,6.157321929931641
